"date","event","rating","viewers","year","month","show"
1998-04-06,"WWF RAW is WAR #254",4.43,0,1998,4,"raw"
1998-03-30,"WWF RAW is WAR #253",3.83,0,1998,3,"raw"
1998-03-23,"WWF RAW is WAR #252",3.62,0,1998,3,"raw"
1998-03-17,"WWF RAW is WAR #251 - Tuesday Night RAW",4.4,0,1998,3,"raw"
1998-03-09,"WWF RAW is WAR #250",3.63,0,1998,3,"raw"
1998-03-02,"WWF RAW is WAR #249",3.9,0,1998,3,"raw"
1998-02-23,"WWF RAW is WAR #248",3.22,0,1998,2,"raw"
1998-02-16,"WWF RAW is WAR #247",3,0,1998,2,"raw"
1998-02-09,"WWF RAW is WAR #246",3.2,0,1998,2,"raw"
1998-02-02,"WWF RAW is WAR #245",3.5,0,1998,2,"raw"
1998-01-26,"WWF RAW is WAR #244",3.7,0,1998,1,"raw"
1998-01-19,"WWF RAW is WAR #243",3.9,0,1998,1,"raw"
1998-01-12,"WWF RAW is WAR #242",3.46,0,1998,1,"raw"
1998-01-05,"WWF RAW is WAR #241",3.3,0,1998,1,"raw"
1997-12-29,"WWF RAW is WAR #240",3.6,0,1997,12,"raw"
1997-12-22,"WWF RAW is WAR #239",3.1,0,1997,12,"raw"
1997-12-15,"WWF RAW is WAR #238",2.7,0,1997,12,"raw"
1997-12-08,"WWF RAW is WAR #237",2.7,0,1997,12,"raw"
1997-12-01,"WWF RAW is WAR #236",3,0,1997,12,"raw"
1997-11-24,"WWF RAW is WAR #235",3.1,0,1997,11,"raw"
1997-11-17,"WWF RAW is WAR #234",3.2,0,1997,11,"raw"
1997-11-10,"WWF RAW is WAR #233",3.4,0,1997,11,"raw"
1997-11-03,"WWF RAW is WAR #232",2.6,0,1997,11,"raw"
1997-10-27,"WWF RAW is WAR #231",2.3,0,1997,10,"raw"
1997-10-20,"WWF RAW is WAR #230",3,0,1997,10,"raw"
1997-10-13,"WWF RAW is WAR #229",2.3,0,1997,10,"raw"
1997-10-06,"WWF RAW is WAR #228",3.1,0,1997,10,"raw"
1997-09-29,"WWF RAW is WAR #227",2.7,0,1997,9,"raw"
1997-09-22,"WWF RAW is WAR #226",2.4,0,1997,9,"raw"
1997-09-15,"WWF RAW is WAR #225",2.6,0,1997,9,"raw"
1997-09-08,"WWF RAW is WAR #224",2.2,0,1997,9,"raw"
1997-08-18,"WWF RAW is WAR #223",3.2,0,1997,8,"raw"
1997-08-11,"WWF RAW is WAR #222",2.9,0,1997,8,"raw"
1997-08-04,"WWF RAW is WAR #221",2.6,0,1997,8,"raw"
1997-07-28,"WWF RAW is WAR #220",2.9,0,1997,7,"raw"
1997-07-21,"WWF RAW is WAR #219",4.1,0,1997,7,"raw"
1997-07-14,"WWF RAW is WAR #218",2.6,0,1997,7,"raw"
1997-07-07,"WWF RAW is WAR #217",2.5,0,1997,7,"raw"
1997-06-30,"WWF RAW is WAR #216",2.5,0,1997,6,"raw"
1997-06-23,"WWF RAW is WAR #215",2.4,0,1997,6,"raw"
1997-06-16,"WWF RAW is WAR #214",2.2,0,1997,6,"raw"
1997-06-09,"WWF RAW is WAR #213",2.2,0,1997,6,"raw"
1997-06-02,"WWF RAW is WAR #212",2.5,0,1997,6,"raw"
1997-05-26,"WWF RAW is WAR #211",2.7,0,1997,5,"raw"
1997-05-19,"WWF RAW is WAR #210",3.6,0,1997,5,"raw"
1997-05-12,"WWF RAW is WAR #209",3.2,0,1997,5,"raw"
1997-05-05,"WWF RAW is WAR #208",3.4,0,1997,5,"raw"
1997-04-28,"WWF RAW is WAR #207",3.4,0,1997,4,"raw"
1997-04-21,"WWF RAW is WAR #206",2.8,0,1997,4,"raw"
1997-04-14,"WWF RAW is WAR #205",2.2,0,1997,4,"raw"
1997-04-07,"WWF RAW is WAR #204",2.2,0,1997,4,"raw"
1997-03-31,"WWF RAW is WAR #203",2.7,0,1997,3,"raw"
1997-03-24,"WWF RAW is WAR #202",2.5,0,1997,3,"raw"
1997-03-17,"WWF RAW is WAR #201",2.4,0,1997,3,"raw"
1997-03-10,"WWF RAW is WAR #200",2.3,0,1997,3,"raw"
1997-03-03,"WWF Monday Night RAW #199",1.9,0,1997,3,"raw"
1997-02-24,"WWF Monday Night RAW #198 - ECW Invasion",2.5,0,1997,2,"raw"
1997-02-17,"WWF Monday Night RAW #197",2.1,0,1997,2,"raw"
1997-02-13,"WWF Thursday RAW Thursday #196",2.3,0,1997,2,"raw"
1997-02-03,"WWF Monday Night RAW #195",2.6,0,1997,2,"raw"
1997-01-27,"WWF Monday Night RAW #194",2.2,0,1997,1,"raw"
1997-01-20,"WWF Monday Night RAW #193",2.2,0,1997,1,"raw"
1997-01-13,"WWF Monday Night RAW #192",2.3,0,1997,1,"raw"
1997-01-06,"WWF Monday Night RAW #191",2.1,0,1997,1,"raw"
1996-12-30,"WWF Monday Night RAW #190",1.6,0,1996,12,"raw"
1996-12-23,"WWF Monday Night RAW #189",1.5,0,1996,12,"raw"
1996-12-16,"WWF Monday Night RAW #188",2.3,0,1996,12,"raw"
1996-12-09,"WWF Monday Night RAW #187",2.3,0,1996,12,"raw"
1996-12-02,"WWF Monday Night RAW #186",2.3,0,1996,12,"raw"
1996-11-25,"WWF Monday Night RAW #185",2.1,0,1996,11,"raw"
1996-11-18,"WWF Monday Night RAW #184",2.4,0,1996,11,"raw"
1996-11-11,"WWF Monday Night RAW #183",2.5,0,1996,11,"raw"
1996-11-04,"WWF Monday Night RAW #182",2.3,0,1996,11,"raw"
1996-10-28,"WWF Monday Night RAW #181",2,0,1996,10,"raw"
1996-10-21,"WWF Monday Night RAW #180",2.6,0,1996,10,"raw"
1996-10-14,"WWF Monday Night RAW #179",1.8,0,1996,10,"raw"
1996-10-07,"WWF Monday Night RAW #178",2.1,0,1996,10,"raw"
1996-09-30,"WWF Monday Night RAW #177",2.3,0,1996,9,"raw"
1996-09-23,"WWF Monday Night RAW #176",2,0,1996,9,"raw"
1996-09-16,"WWF Monday Night RAW #175",2.1,0,1996,9,"raw"
1996-09-09,"WWF Monday Night RAW #174",2.4,0,1996,9,"raw"
1996-09-06,"WWF Friday Night RAW #173",3.4,0,1996,9,"raw"
1996-08-19,"WWF Monday Night RAW #172",2.9,0,1996,8,"raw"
1996-08-12,"WWF Monday Night RAW #171",2,0,1996,8,"raw"
1996-08-05,"WWF Monday Night RAW #170",2.8,0,1996,8,"raw"
1996-07-29,"WWF Monday Night RAW #169",2.1,0,1996,7,"raw"
1996-07-22,"WWF Monday Night RAW #168",2.2,0,1996,7,"raw"
1996-07-15,"WWF Monday Night RAW #167",2.6,0,1996,7,"raw"
1996-07-08,"WWF Monday Night RAW #166",2.5,0,1996,7,"raw"
1996-07-01,"WWF Monday Night RAW #165",2.6,0,1996,7,"raw"
1996-06-24,"WWF Monday Night RAW #164",2.7,0,1996,6,"raw"
1996-06-17,"WWF Monday Night RAW #163",2.3,0,1996,6,"raw"
1996-06-10,"WWF Monday Night RAW #162",2.7,0,1996,6,"raw"
1996-06-03,"WWF Monday Night RAW #161",2.3,0,1996,6,"raw"
1996-05-27,"WWF Monday Night RAW #160",3.3,0,1996,5,"raw"
1996-05-20,"WWF Monday Night RAW #159",3.1,0,1996,5,"raw"
1996-05-13,"WWF Monday Night RAW #158",3.5,0,1996,5,"raw"
1996-05-06,"WWF Monday Night RAW #157",4.1,0,1996,5,"raw"
1996-04-29,"WWF Monday Night RAW #156",3.9,0,1996,4,"raw"
1996-04-22,"WWF Monday Night RAW #155",3.3,0,1996,4,"raw"
1996-04-15,"WWF Monday Night RAW #154",3.1,0,1996,4,"raw"
1996-04-08,"WWF Monday Night RAW #153",4.7,0,1996,4,"raw"
1996-04-01,"WWF Monday Night RAW #152",2.9,0,1996,4,"raw"
1996-03-25,"WWF Monday Night RAW #151",2.8,0,1996,3,"raw"
1996-03-18,"WWF Monday Night RAW #150",2.9,0,1996,3,"raw"
1996-03-11,"WWF Monday Night RAW #149",2.9,0,1996,3,"raw"
1996-03-04,"WWF Monday Night RAW #148",3.6,0,1996,3,"raw"
1996-02-26,"WWF Monday Night RAW #147",3.1,0,1996,2,"raw"
1996-02-19,"WWF Monday Night RAW #146",3.1,0,1996,2,"raw"
1996-02-05,"WWF Monday Night RAW #145",2.7,0,1996,2,"raw"
1996-01-29,"WWF Monday Night RAW #144",2.4,0,1996,1,"raw"
1996-01-22,"WWF Monday Night RAW #143",2.9,0,1996,1,"raw"
1996-01-15,"WWF Monday Night RAW #142",2.4,0,1996,1,"raw"
1996-01-08,"WWF Monday Night RAW #141",3,0,1996,1,"raw"
1996-01-01,"WWF Monday Night RAW #140 - The RAW Bowl",2.6,0,1996,1,"raw"
1995-12-18,"WWF Monday Night RAW #139",2.3,0,1995,12,"raw"
1995-12-11,"WWF Monday Night RAW #138",2.5,0,1995,12,"raw"
1995-12-04,"WWF Monday Night RAW #137",2.6,0,1995,12,"raw"
1995-11-27,"WWF Monday Night RAW #136",2.3,0,1995,11,"raw"
1995-11-20,"WWF Monday Night RAW #135",2.3,0,1995,11,"raw"
1995-11-13,"WWF Monday Night RAW #134",2.6,0,1995,11,"raw"
1995-11-06,"WWF Monday Night RAW #133",2.6,0,1995,11,"raw"
1995-10-30,"WWF Monday Night RAW #132",2.1,0,1995,10,"raw"
1995-10-23,"WWF Monday Night RAW #131",2.2,0,1995,10,"raw"
1995-10-16,"WWF Monday Night RAW #130",2.6,0,1995,10,"raw"
1995-10-09,"WWF Monday Night RAW #129",2.6,0,1995,10,"raw"
1995-10-02,"WWF Monday Night RAW #128",2.5,0,1995,10,"raw"
1995-09-25,"WWF Monday Night RAW #127",1.9,0,1995,9,"raw"
1995-09-18,"WWF Monday Night RAW #126",2.5,0,1995,9,"raw"
1995-09-11,"WWF Monday Night RAW #125",2.2,0,1995,9,"raw"
1995-08-21,"WWF Monday Night RAW #124",3.2,0,1995,8,"raw"
1995-08-14,"WWF Monday Night RAW #123",3.4,0,1995,8,"raw"
1995-08-07,"WWF Monday Night RAW #122",3.2,0,1995,8,"raw"
1995-07-31,"WWF Monday Night RAW #121",3.4,0,1995,7,"raw"
1995-07-24,"WWF Monday Night RAW #120",3.8,0,1995,7,"raw"
1995-07-17,"WWF Monday Night RAW #119",3.1,0,1995,7,"raw"
1995-07-03,"WWF Monday Night RAW #117",2.7,0,1995,7,"raw"
1995-06-26,"WWF Monday Night RAW #116",3.4,0,1995,6,"raw"
1995-05-29,"WWF Monday Night RAW #112",3.9,0,1995,5,"raw"
1995-05-22,"WWF Monday Night RAW #111",3.3,0,1995,5,"raw"
1995-05-15,"WWF Monday Night RAW #110",3.5,0,1995,5,"raw"
1995-05-08,"WWF Monday Night RAW #109",3.1,0,1995,5,"raw"
1995-05-01,"WWF Monday Night RAW #108",3.6,0,1995,5,"raw"
1995-04-24,"WWF Monday Night RAW #107",3.9,0,1995,4,"raw"
1995-04-17,"WWF Monday Night RAW #106",3.4,0,1995,4,"raw"
1995-04-10,"WWF Monday Night RAW #105",3.7,0,1995,4,"raw"
1995-04-03,"WWF Monday Night RAW #104",3.5,0,1995,4,"raw"
1995-03-27,"WWF Monday Night RAW #103",3.2,0,1995,3,"raw"
1995-03-20,"WWF Monday Night RAW #102",3.1,0,1995,3,"raw"
1995-02-20,"WWF Monday Night RAW #98",2.9,0,1995,2,"raw"
1995-02-06,"WWF Monday Night RAW #97",2.8,0,1995,2,"raw"
1995-01-30,"WWF Monday Night RAW #96",3,0,1995,1,"raw"
1995-01-23,"WWF Monday Night RAW #95",2.7,0,1995,1,"raw"
1995-01-16,"WWF Monday Night RAW #94",2.6,0,1995,1,"raw"
1995-01-09,"WWF Monday Night RAW #93",2.8,0,1995,1,"raw"
1994-01-24,"WWF Monday Night RAW #49",3.5,0,1994,1,"raw"
1994-01-17,"WWF Monday Night RAW #48",3.6,0,1994,1,"raw"
1994-01-10,"WWF Monday Night RAW #47",3.4,0,1994,1,"raw"
1993-09-13,"WWF Monday Night RAW #31",0,1021000,1993,9,"raw"
1993-01-11,"WWF Monday Night RAW #1",2.5,0,1993,1,"raw"
2023-07-21,"WWE Friday Night SmackDown #1249",0,1230000,2023,7,"smackdown"
2023-07-14,"WWE Friday Night SmackDown #1248",0,2309000,2023,7,"smackdown"
2023-07-07,"WWE Friday Night SmackDown #1247",0,2561000,2023,7,"smackdown"
2023-06-30,"WWE Friday Night SmackDown #1246",0,2510000,2023,6,"smackdown"
2023-06-23,"WWE Friday Night SmackDown #1245",0,2354000,2023,6,"smackdown"
2023-06-16,"WWE Friday Night SmackDown #1244",0,2430000,2023,6,"smackdown"
2023-06-09,"WWE Friday Night SmackDown #1243",0,2278000,2023,6,"smackdown"
2023-06-02,"WWE Friday Night SmackDown #1242",0,2563000,2023,6,"smackdown"
2023-05-26,"WWE Friday Night SmackDown #1241",0,2158000,2023,5,"smackdown"
2023-05-19,"WWE Friday Night SmackDown #1240",0,2133000,2023,5,"smackdown"
2023-05-12,"WWE Friday Night SmackDown #1239",0,2149000,2023,5,"smackdown"
2023-05-05,"WWE Friday Night SmackDown #1238",0,2059000,2023,5,"smackdown"
2023-04-28,"WWE Friday Night SmackDown #1237 - Draft Night 1",0,2473000,2023,4,"smackdown"
2023-04-21,"WWE Friday Night SmackDown #1236",0,2175000,2023,4,"smackdown"
2023-04-14,"WWE Friday Night SmackDown #1235",0,2265000,2023,4,"smackdown"
2023-04-07,"WWE Friday Night SmackDown #1234",0,2468000,2023,4,"smackdown"
2023-03-31,"WWE Friday Night SmackDown #1233 - WrestleMania SmackDown",0,2373000,2023,3,"smackdown"
2023-03-24,"WWE Friday Night SmackDown #1232",0,2219000,2023,3,"smackdown"
2023-03-17,"WWE Friday Night SmackDown #1231",0,2258000,2023,3,"smackdown"
2023-03-10,"WWE Friday Night SmackDown #1230",0,2320000,2023,3,"smackdown"
2023-03-03,"WWE Friday Night SmackDown #1229",0,2451000,2023,3,"smackdown"
2023-02-24,"WWE Friday Night SmackDown #1228",0,2408000,2023,2,"smackdown"
2023-02-17,"WWE Friday Night SmackDown #1227",0,2383000,2023,2,"smackdown"
2023-02-10,"WWE Friday Night SmackDown #1226",0,2468000,2023,2,"smackdown"
2023-02-03,"WWE Friday Night SmackDown #1225",0,2384000,2023,2,"smackdown"
2023-01-27,"WWE Friday Night SmackDown #1224",0,2544000,2023,1,"smackdown"
2023-01-20,"WWE Friday Night SmackDown #1223",0,2257000,2023,1,"smackdown"
2023-01-13,"WWE Friday Night SmackDown #1222",0,2326000,2023,1,"smackdown"
2023-01-06,"WWE Friday Night SmackDown #1221",0,2257000,2023,1,"smackdown"
2022-12-30,"WWE Friday Night SmackDown #1220",0,2629000,2022,12,"smackdown"
2022-12-23,"WWE Friday Night SmackDown #1219",0,2376000,2022,12,"smackdown"
2022-12-16,"WWE Friday Night SmackDown #1218",0,2191000,2022,12,"smackdown"
2022-12-09,"WWE Friday Night SmackDown #1217",0,2306000,2022,12,"smackdown"
2022-12-02,"WWE Friday Night SmackDown #1216",0,902000,2022,12,"smackdown"
2022-11-25,"WWE Friday Night SmackDown #1215",0,2166000,2022,11,"smackdown"
2022-11-18,"WWE Friday Night SmackDown #1214",0,2232000,2022,11,"smackdown"
2022-11-11,"WWE Friday Night SmackDown #1213",0,2264000,2022,11,"smackdown"
2022-11-04,"WWE Friday Night SmackDown #1212",0,2138000,2022,11,"smackdown"
2022-10-28,"WWE Friday Night SmackDown #1211",0,835000,2022,10,"smackdown"
2022-10-21,"WWE Friday Night SmackDown #1210",0,2231000,2022,10,"smackdown"
2022-10-14,"WWE Friday Night SmackDown #1209",0,2274000,2022,10,"smackdown"
2022-10-07,"WWE Friday Night SmackDown #1208",0,2243000,2022,10,"smackdown"
2022-09-30,"WWE Friday Night SmackDown #1207",0,2207000,2022,9,"smackdown"
2022-09-23,"WWE Friday Night SmackDown #1206",0,2535000,2022,9,"smackdown"
2022-09-16,"WWE Friday Night SmackDown #1205",0,2212000,2022,9,"smackdown"
2022-09-09,"WWE Friday Night SmackDown #1204",0,2367000,2022,9,"smackdown"
2022-09-02,"WWE Friday Night SmackDown #1203",0,2077000,2022,9,"smackdown"
2022-08-26,"WWE Friday Night SmackDown #1202",0,1990000,2022,8,"smackdown"
2022-08-19,"WWE Friday Night SmackDown #1201",0,2084000,2022,8,"smackdown"
2022-08-12,"WWE Friday Night SmackDown #1200",0,1927000,2022,8,"smackdown"
2022-08-05,"WWE Friday Night SmackDown #1199",0,2093000,2022,8,"smackdown"
2022-07-29,"WWE Friday Night SmackDown #1198",0,2193000,2022,7,"smackdown"
2022-07-22,"WWE Friday Night SmackDown #1197",0,2256000,2022,7,"smackdown"
2022-07-15,"WWE Friday Night SmackDown #1196",0,2077000,2022,7,"smackdown"
2022-07-08,"WWE Friday Night SmackDown #1195",0,2129000,2022,7,"smackdown"
2022-07-01,"WWE Friday Night SmackDown #1194",0,2142000,2022,7,"smackdown"
2022-06-24,"WWE Friday Night SmackDown #1193",0,2231000,2022,6,"smackdown"
2022-06-17,"WWE Friday Night SmackDown #1192",0,2290000,2022,6,"smackdown"
2022-06-10,"WWE Friday Night SmackDown #1191",0,1914000,2022,6,"smackdown"
2022-06-03,"WWE Friday Night SmackDown #1190",0,1939000,2022,6,"smackdown"
2022-05-27,"WWE Friday Night SmackDown #1189",0,1878000,2022,5,"smackdown"
2022-05-20,"WWE Friday Night SmackDown #1188",0,2031000,2022,5,"smackdown"
2022-05-13,"WWE Friday Night SmackDown #1187",0,1893000,2022,5,"smackdown"
2022-05-06,"WWE Friday Night SmackDown #1186",0,1998000,2022,5,"smackdown"
2022-04-29,"WWE Friday Night SmackDown #1185",0,1953000,2022,4,"smackdown"
2022-04-22,"WWE Friday Night SmackDown #1184",0,1952000,2022,4,"smackdown"
2022-04-15,"WWE Friday Night SmackDown #1183",0,2142000,2022,4,"smackdown"
2022-04-08,"WWE Friday Night SmackDown #1182",0,2230000,2022,4,"smackdown"
2022-04-01,"WWE Friday Night SmackDown #1181",0,2359000,2022,4,"smackdown"
2022-03-25,"WWE Friday Night SmackDown #1180",0,2180000,2022,3,"smackdown"
2022-03-18,"WWE Friday Night SmackDown #1179",0,2147000,2022,3,"smackdown"
2022-03-11,"WWE Friday Night SmackDown #1178",0,2226000,2022,3,"smackdown"
2022-03-04,"WWE Friday Night SmackDown #1177",0,2261000,2022,3,"smackdown"
2022-02-25,"WWE Friday Night SmackDown #1176",0,2114000,2022,2,"smackdown"
2022-02-18,"WWE Friday Night SmackDown #1175",0,2173000,2022,2,"smackdown"
2022-02-11,"WWE Friday Night SmackDown #1174",0,2231000,2022,2,"smackdown"
2022-02-04,"WWE Friday Night SmackDown #1173",0,2151000,2022,2,"smackdown"
2022-01-28,"WWE Friday Night SmackDown #1172",0,2217000,2022,1,"smackdown"
2022-01-21,"WWE Friday Night SmackDown #1171",0,2255000,2022,1,"smackdown"
2022-01-14,"WWE Friday Night SmackDown #1170",0,2174000,2022,1,"smackdown"
2022-01-07,"WWE Friday Night SmackDown #1169",0,2271000,2022,1,"smackdown"
2021-12-31,"WWE Friday Night SmackDown #1168 - Top Ten Moments of 2021",0,378000,2021,12,"smackdown"
2021-12-24,"WWE Friday Night SmackDown #1167",0,1972000,2021,12,"smackdown"
2021-12-17,"WWE Friday Night SmackDown #1166",0,2303000,2021,12,"smackdown"
2021-12-10,"WWE Friday Night SmackDown #1165",0,2142000,2021,12,"smackdown"
2021-12-03,"WWE Friday Night SmackDown #1164",0,2030000,2021,12,"smackdown"
2021-11-26,"WWE Friday Night SmackDown #1163",0,2149000,2021,11,"smackdown"
2021-11-19,"WWE Friday Night SmackDown #1162",0,2064000,2021,11,"smackdown"
2021-11-12,"WWE Friday Night SmackDown #1161",0,2104000,2021,11,"smackdown"
2021-11-05,"WWE Friday Night SmackDown #1160",0,2093000,2021,11,"smackdown"
2021-10-29,"WWE Friday Night SmackDown #1159",0,1032000,2021,10,"smackdown"
2021-10-22,"WWE Friday Night SmackDown #1158",0,2101000,2021,10,"smackdown"
2021-10-15,"WWE Friday Night SmackDown #1157",0,866000,2021,10,"smackdown"
2021-10-08,"WWE Friday Night SmackDown #1156",0,2147000,2021,10,"smackdown"
2021-10-01,"WWE Friday Night SmackDown #1155",0,2252000,2021,10,"smackdown"
2021-09-24,"WWE Friday Night SmackDown #1154",0,2135000,2021,9,"smackdown"
2021-09-17,"WWE Friday Night SmackDown #1153",0,2243000,2021,9,"smackdown"
2021-09-10,"WWE Friday Night SmackDown #1152",0,2383000,2021,9,"smackdown"
2021-09-03,"WWE Friday Night SmackDown #1151",0,2220000,2021,9,"smackdown"
2021-08-27,"WWE Friday Night SmackDown #1150",0,2250000,2021,8,"smackdown"
2021-08-20,"WWE Friday Night SmackDown #1149",0,2237000,2021,8,"smackdown"
2021-08-13,"WWE Friday Night SmackDown #1148",0,2084000,2021,8,"smackdown"
2021-08-06,"WWE Friday Night SmackDown #1147",0,2169000,2021,8,"smackdown"
2021-07-30,"WWE Friday Night SmackDown #1146",0,2043000,2021,7,"smackdown"
2021-07-23,"WWE Friday Night SmackDown #1145",0,2137000,2021,7,"smackdown"
2021-07-16,"WWE Friday Night SmackDown #1144",0,2310000,2021,7,"smackdown"
2021-07-09,"WWE Friday Night SmackDown #1143",0,1881000,2021,7,"smackdown"
2021-07-02,"WWE Friday Night SmackDown #1142",0,1861000,2021,7,"smackdown"
2021-06-25,"WWE Friday Night SmackDown #1141",0,1859000,2021,6,"smackdown"
2021-06-18,"WWE Friday Night SmackDown #1140",0,2045000,2021,6,"smackdown"
2021-06-11,"WWE Friday Night SmackDown #1139",0,1944000,2021,6,"smackdown"
2021-06-04,"WWE Friday Night SmackDown #1138",0,1883000,2021,6,"smackdown"
2021-05-28,"WWE Friday Night SmackDown #1137",0,1928000,2021,5,"smackdown"
2021-05-21,"WWE Friday Night SmackDown #1136",0.5,1930000,2021,5,"smackdown"
2021-05-14,"WWE Friday Night SmackDown #1135",0,1917000,2021,5,"smackdown"
2021-05-07,"WWE Friday Night SmackDown #1134 - Throwback Edition",0,2157000,2021,5,"smackdown"
2021-04-30,"WWE Friday Night SmackDown #1133",0,1923000,2021,4,"smackdown"
2021-04-23,"WWE Friday Night SmackDown #1132",0,2042000,2021,4,"smackdown"
2021-04-16,"WWE Friday Night SmackDown #1131",0,1997000,2021,4,"smackdown"
2021-04-09,"WWE Friday Night SmackDown #1130",0,2080000,2021,4,"smackdown"
2021-04-02,"WWE Friday Night SmackDown #1129",0,2036000,2021,4,"smackdown"
2021-03-26,"WWE Friday Night SmackDown #1128",0,2031000,2021,3,"smackdown"
2021-03-19,"WWE Friday Night SmackDown #1127",0,1946000,2021,3,"smackdown"
2021-03-12,"WWE Friday Night SmackDown #1126",0,2010000,2021,3,"smackdown"
2021-03-05,"WWE Friday Night SmackDown #1125",0,2166000,2021,3,"smackdown"
2021-02-26,"WWE Friday Night SmackDown #1124",0,2145000,2021,2,"smackdown"
2021-02-19,"WWE Friday Night SmackDown #1123",0,2072000,2021,2,"smackdown"
2021-02-12,"WWE Friday Night SmackDown #1122",0,1990000,2021,2,"smackdown"
2021-02-05,"WWE Friday Night SmackDown #1121",0,2126000,2021,2,"smackdown"
2021-01-29,"WWE Friday Night SmackDown #1120",0,2228000,2021,1,"smackdown"
2021-01-22,"WWE Friday Night SmackDown #1119",0,2282000,2021,1,"smackdown"
2021-01-15,"WWE Friday Night SmackDown #1118",0,2153000,2021,1,"smackdown"
2021-01-08,"WWE Friday Night SmackDown #1117",0,2003000,2021,1,"smackdown"
2021-01-01,"WWE Friday Night SmackDown #1116",0,1915000,2021,1,"smackdown"
2020-12-25,"WWE Friday Night SmackDown #1115",0,3336000,2020,12,"smackdown"
2020-12-18,"WWE Friday Night SmackDown #1114",0,1030000,2020,12,"smackdown"
2020-12-11,"WWE Friday Night SmackDown #1113",0,2106000,2020,12,"smackdown"
2020-12-04,"WWE Friday Night SmackDown #1112",0,2029000,2020,12,"smackdown"
2020-11-27,"WWE Friday Night SmackDown #1111",0,2141000,2020,11,"smackdown"
2020-11-20,"WWE Friday Night SmackDown #1110",0,2215000,2020,11,"smackdown"
2020-11-13,"WWE Friday Night SmackDown #1109",0,2142000,2020,11,"smackdown"
2020-11-06,"WWE Friday Night SmackDown #1108",0,2209000,2020,11,"smackdown"
2020-10-30,"WWE Friday Night SmackDown #1107",0,2133000,2020,10,"smackdown"
2020-10-23,"WWE Friday Night SmackDown #1106",0,881000,2020,10,"smackdown"
2020-10-16,"WWE Friday Night SmackDown #1105",0,1987000,2020,10,"smackdown"
2020-10-09,"WWE Friday Night SmackDown #1104",0,2088000,2020,10,"smackdown"
2020-10-02,"WWE Friday Night SmackDown #1103",0,2043000,2020,10,"smackdown"
2020-09-25,"WWE Friday Night SmackDown #1102",0,2032000,2020,9,"smackdown"
2020-09-18,"WWE Friday Night SmackDown #1101",0,1954000,2020,9,"smackdown"
2020-09-11,"WWE Friday Night SmackDown #1100",0,2261000,2020,9,"smackdown"
2020-09-04,"WWE Friday Night SmackDown #1099",0,2066000,2020,9,"smackdown"
2020-08-28,"WWE Friday Night SmackDown #1098",0,2181000,2020,8,"smackdown"
2020-08-21,"WWE Friday Night SmackDown #1097",0,2168000,2020,8,"smackdown"
2020-08-14,"WWE Friday Night SmackDown #1096",0,1979000,2020,8,"smackdown"
2020-08-07,"WWE Friday Night SmackDown #1095",0,1956000,2020,8,"smackdown"
2020-07-31,"WWE Friday Night SmackDown #1094",0,1892000,2020,7,"smackdown"
2020-07-24,"WWE Friday Night SmackDown #1093",0,1971000,2020,7,"smackdown"
2020-07-17,"WWE Friday Night SmackDown #1092",0,1893000,2020,7,"smackdown"
2020-07-10,"WWE Friday Night SmackDown #1091",0,1905000,2020,7,"smackdown"
2020-07-03,"WWE Friday Night SmackDown #1090",0,1777000,2020,7,"smackdown"
2020-06-26,"WWE Friday Night SmackDown #1089",0,2174000,2020,6,"smackdown"
2020-06-19,"WWE Friday Night SmackDown #1088",0,2089000,2020,6,"smackdown"
2020-06-12,"WWE Friday Night SmackDown #1087",0,2016000,2020,6,"smackdown"
2020-06-05,"WWE Friday Night SmackDown #1086",0,1935000,2020,6,"smackdown"
2020-05-29,"WWE Friday Night SmackDown #1085",0,2150000,2020,5,"smackdown"
2020-05-22,"WWE Friday Night SmackDown #1084",0,2040000,2020,5,"smackdown"
2020-05-15,"WWE Friday Night SmackDown #1083",0,2048000,2020,5,"smackdown"
2020-05-08,"WWE Friday Night SmackDown #1082",0,2040000,2020,5,"smackdown"
2020-05-01,"WWE Friday Night SmackDown #1081",0,1919000,2020,5,"smackdown"
2020-04-24,"WWE Friday Night SmackDown #1080",0,2014000,2020,4,"smackdown"
2020-04-17,"WWE Friday Night SmackDown #1079",0,2192000,2020,4,"smackdown"
2020-04-10,"WWE Friday Night SmackDown #1078",0,2304000,2020,4,"smackdown"
2020-04-03,"WWE Friday Night SmackDown #1077",0,2375000,2020,4,"smackdown"
2020-03-27,"WWE Friday Night SmackDown #1076",0,2374000,2020,3,"smackdown"
2020-03-20,"WWE Friday Night SmackDown #1075",0,2563000,2020,3,"smackdown"
2020-03-13,"WWE Friday Night SmackDown #1074",1.59,2588000,2020,3,"smackdown"
2020-03-06,"WWE Friday Night SmackDown #1073",0,2453000,2020,3,"smackdown"
2020-02-28,"WWE Friday Night SmackDown #1072",0,2717000,2020,2,"smackdown"
2020-02-21,"WWE Friday Night SmackDown #1071",0,2490000,2020,2,"smackdown"
2020-02-14,"WWE Friday Night SmackDown #1070",0,2482000,2020,2,"smackdown"
2020-02-07,"WWE Friday Night SmackDown #1069",0,2547000,2020,2,"smackdown"
2020-01-31,"WWE Friday Night SmackDown #1068",0,2424000,2020,1,"smackdown"
2020-01-24,"WWE Friday Night SmackDown #1067",0,2470000,2020,1,"smackdown"
